Continent,Region,Country,"Criminality avg,","Criminal markets avg,",Human trafficking,Human smuggling,Arms trafficking,Flora crimes,Fauna crimes,Non-renewable resource crimes,Heroin trade,Cocaine trade,Cannabis trade,Synthetic drug trade,Cyber-dependent crimes,Financial crimes,Trade in counterfeit goods,Illicit trade in excisable goods,Extortion and protection racketeering,"Criminal actors avg,",Mafia-style groups,Criminal networks,State-embedded actors,Foreign actors,Private sector actors,"Resilience avg,",Political leadership and governance,Government transparency and accountability,International cooperation,National policies and laws,Judicial system and detention,Law enforcement,Territorial integrity,Anti-money laundering,Economic regulatory capacity,Victim and witness support,Prevention,Non-state actors,happiness score,Cluster
Americas,North America,United States,0.47798201124877693,0.7305831568853227,0.10373652960167223,0.16657321744896597,1.035106097335184,-0.6730422804879095,0.35273796826070136,-0.09984529544431407,1.159113795385888,1.0264355003379497,-0.5546449250192483,1.6460663860620506,1.6969697833011466,0.9131095305850908,0.5536452468289262,0.2490001707208004,-0.47865041289937854,0.20995784317385519,0.6196514658869299,0.20140217387175677,-0.6173728279465852,-0.02235024829239711,0.6682363404128628,1.4157311855516281,0.701711710059201,0.8441250739836075,1.701746190045802,0.5998102371936049,0.764406788113096,1.7154718373660787,0.7791125847015171,1.1243073734597422,1.810161952662473,1.706077068530249,1.3382448864195642,1.9119088534374402,6.724800109863281,0
Americas,North America,Canada,-0.8616938400096611,-0.7694439631026273,-1.0569098595648652,-0.5640774863612704,-0.772816769503644,-0.889177322308486,-0.9615173961083217,-0.6958290692820238,0.442097889906797,-0.6204936694442003,-1.545815948433275,0.25471976193076995,0.9582137648565121,-0.5854460765826177,-0.5339225153897278,-0.6520691970750967,-0.7125226399616065,-0.8634690106686367,0.41020710000921107,-0.9854869729144728,-1.679342130920658,-0.6385785226399152,-0.4132698541337412,1.4646631552528215,1.5142938703077555,1.3596824767647349,1.1575257846127616,1.4812572608867451,1.288493857760796,1.1677694972310029,0.5076888864210246,0.8107360973358545,1.538496900668805,2.2287324244450715,0.7921957044344142,1.659170217332354,6.899600028991699,0
Europe,Northern Europe,Lithuania,-0.8467253947442036,-0.8230163602450543,-1.0569098595648652,-1.0511779555680947,-0.9988071278584975,-1.1053123641290625,-0.9615173961083217,-0.8944903272279271,0.2030925880804333,0.08533311760529264,-0.5546449250192483,-0.2090624461129903,0.46570975256008906,0.013976166284465725,-1.0777063964990548,0.2490001707208004,-0.9463948670238345,-0.7963798323034809,-0.00868163174622672,-0.6887646862179154,-0.8297666885413998,-0.9466926598136743,-0.6836464027703921,1.513595124954015,1.2434331502249039,1.3596824767647349,1.4296359873292819,0.893625911757985,1.8125809274084959,1.4416206672985408,1.5933836795429945,1.1243073734597422,1.538496900668805,1.444749390572838,1.0652202954269891,1.1536929451221813,6.817500114440918,0
Europe,Western Europe,Ireland,0.03641287591778353,0.2254719838281557,-0.47658666498159646,-0.3205272517578583,-0.5468264111487905,-0.889177322308486,-0.43581525036071245,0.2974772204474924,0.9201084935595245,1.0264355003379497,0.4365260983947784,0.4866108659526501,0.7119617587083006,0.013976166284465725,0.00986136571959923,0.2490001707208004,0.6907107224117613,-0.1254880486519235,1.0385401976423676,0.20140217387175677,-0.8297666885413998,0.593878026055121,-1.4947760486803452,1.5380611098046117,1.2434331502249039,1.8752398795458625,1.1575257846127616,1.4812572608867451,1.288493857760796,1.1677694972310029,1.321959981262502,2.065021201831405,1.810161952662473,1.444749390572838,0.5191711134418393,1.1536929451221813,6.8379998207092285,0
Asia,Eastern Asia,Japan,-0.5623249347005126,-0.7694439631026273,-0.47658666498159646,-0.07697701715444616,-1.224797486213351,-0.0246371550261798,0.615589041134506,-0.6958290692820238,-1.230939222877749,-0.8557692651273645,-0.5546449250192483,0.022828657908889834,-0.519298272032757,0.013976166284465725,-1.6214902776083817,-1.5531385648709939,0.45683849534953336,-0.3267555837473906,0.8290958317646488,-0.09532011282480063,-1.2545544097310288,-0.6385785226399152,-0.1428933054970902,1.5686435908678575,0.701711710059201,1.6174611781552986,1.701746190045802,1.187441586322365,1.8125809274084959,1.4416206672985408,1.864807377823487,1.7514499257075173,1.810161952662473,0.6607663567006044,0.5191711134418393,1.659170217332354,6.059800148010254,0
Oceania,Australia and New Zealand,Australia,-0.7718831684169165,-0.44035638065629157,-1.3470714568564994,-1.2947281901715069,-0.772816769503644,-0.4569072386673329,-0.43581525036071245,-1.0931515851738303,-0.27491801557229417,0.7911599046547855,-1.545815948433275,0.9503930739964103,1.4507177771529352,0.6133984091515492,-1.6214902776083817,0.2490001707208004,0.2229662682873054,-0.997647367398948,0.20076273413149215,-0.392042399521358,-1.4669482703258434,-0.9466926598136743,-1.2243995000436942,1.5686435908678575,1.5142938703077555,1.8752398795458625,1.701746190045802,1.4812572608867451,1.8125809274084959,1.7154718373660787,1.321959981262502,1.4378786495836298,1.2668318486751367,0.9220940346580155,0.7921957044344142,0.9009543090170952,7.0569000244140625,0
Europe,Western Europe,Netherlands,-0.04591357304223245,0.27139118137880763,-0.18642506768996212,-0.07697701715444616,0.35713502227062344,-0.0246371550261798,-0.17296417748690784,-0.09984529544431407,-0.03591271374593043,1.261711096021114,0.10613575725676949,1.4141752820401705,1.4507177771529352,-0.5854460765826177,0.00986136571959923,-0.351712741143131,-0.7125226399616065,-0.3267555837473906,0.20076273413149215,0.20140217387175677,-1.2545544097310288,0.28576388888136195,-0.4132698541337412,1.6175755605690512,1.5142938703077555,1.8752398795458625,1.4296359873292819,1.187441586322365,1.550537392584646,1.4416206672985408,0.5076888864210246,1.1243073734597422,0.9951667966814686,1.96740474648766,1.884294068404714,1.659170217332354,7.319399833679199,0
Europe,Northern Europe,Sweden,-0.24798758412590713,-0.21076039290303406,-0.47658666498159646,0.4101234520523781,0.35713502227062344,-0.6730422804879095,-0.698666323234517,-1.0931515851738303,-0.5139233173986578,0.3206087132884569,0.10613575725676949,0.4866108659526501,0.7119617587083006,0.013976166284465725,-0.5339225153897278,-0.6520691970750967,0.2229662682873054,-0.2596664053822351,0.41020710000921107,0.20140217387175677,-1.4669482703258434,0.593878026055121,-0.4132698541337412,1.6175755605690512,0.9725724301420524,2.133018580936426,1.4296359873292819,1.187441586322365,1.288493857760796,0.8939183271634652,1.5933836795429945,2.065021201831405,1.2668318486751367,0.9220940346580155,1.6112694774121392,1.9119088534374402,7.344099998474121,0
Europe,Western Europe,Germany,0.22351844173600113,0.4550679715814132,0.10373652960167223,0.8972239212592024,0.35713502227062344,-0.6730422804879095,-0.43581525036071245,-0.6958290692820238,0.2030925880804333,1.0264355003379497,0.4365260983947784,0.7185019699745302,0.9582137648565121,0.9131095305850908,0.28175330627426276,-0.0513562852111653,0.6907107224117613,0.00869030807838808,0.41020710000921107,0.49812446056831416,-1.679342130920658,0.9019921632288801,0.3978597917762118,1.6420415454196478,0.9725724301420524,1.3596824767647349,1.1575257846127616,1.4812572608867451,1.8125809274084959,1.4416206672985408,1.864807377823487,0.8107360973358545,1.2668318486751367,1.96740474648766,1.884294068404714,1.4064315812272676,6.718500137329102,0
Europe,Western Europe,Austria,-0.6745882741914435,-0.5398479753493698,-0.7667482622732308,0.4101234520523781,0.13114466391576995,-0.889177322308486,-1.2243684689821261,-1.0931515851738303,-0.03591271374593043,-0.38521807376103595,-0.5546449250192483,0.022828657908889834,0.2194577464118775,-0.285734955149076,-0.5339225153897278,-0.6520691970750967,0.2229662682873054,-0.7292906539383254,-1.26534782701254,-0.9854869729144728,-0.8297666885413998,0.593878026055121,0.1274832431395608,1.6420415454196478,1.5142938703077555,1.1019037753741712,0.8854155818962415,1.4812572608867451,2.0746244622323458,1.9893230074336163,1.321959981262502,1.1243073734597422,1.2668318486751367,1.96740474648766,1.6112694774121392,1.1536929451221813,6.904699802398682,0
Americas,South America,Uruguay,-1.3556525337697554,-1.1827167410584911,-1.637233054148134,-0.5640774863612704,-0.9988071278584975,-1.321447405949639,-0.698666323234517,-1.4904741010656368,-0.9919339210513853,0.5558843089716212,-0.8850352661572572,-0.6728446541567505,-0.2730462658845455,-1.1848683194497012,-0.8058144559443913,-0.6520691970750967,-0.010905958774922586,-1.4001824375898824,-0.6370147293793834,-0.6887646862179154,-1.2545544097310288,-1.8710350713349515,-0.9540229514070432,1.6420415454196478,1.5142938703077555,2.39079728232699,1.701746190045802,0.893625911757985,0.764406788113096,1.1677694972310029,1.0505362829820095,1.1243073734597422,1.810161952662473,1.706077068530249,1.3382448864195642,1.9119088534374402,6.611499786376953,0
Europe,Western Europe,Luxembourg,-1.6325687711807173,-1.5118043235048273,-1.3470714568564994,-1.538278424774919,-1.4507878445682045,-1.1053123641290625,-1.7500706147297354,-1.2918128431197335,-0.5139233173986578,-0.6204936694442003,-1.8762062895712839,-0.6728446541567505,-0.02679425973633399,0.3136872877180074,-0.8058144559443913,-1.252782108939028,-0.9463948670238345,-1.60144997268535,-1.26534782701254,-2.1723761197007025,-1.679342130920658,-0.3304643854661562,-0.4132698541337412,1.6420415454196478,1.785154590390607,1.1019037753741712,1.701746190045802,1.4812572608867451,1.550537392584646,1.1677694972310029,1.5933836795429945,0.497164821211967,1.2668318486751367,1.706077068530249,1.884294068404714,1.659170217332354,7.1219000816345215,0
Europe,Western Europe,United Kingdom,0.5378557923106067,0.4780275703567392,0.6840597241849409,0.4101234520523781,-0.320836052793937,-0.4569072386673329,-0.43581525036071245,-0.8944903272279271,0.2030925880804333,1.0264355003379497,0.10613575725676949,0.4866108659526501,0.9582137648565121,0.9131095305850908,0.8255371873835897,0.8497130825847319,0.9245829494739893,0.5454037349996339,0.20076273413149215,0.7948467472648715,-1.0421605491362143,1.2101063004026391,1.4793659863228157,1.6665075302702446,1.5142938703077555,1.1019037753741712,0.8854155818962415,1.4812572608867451,1.8125809274084959,1.4416206672985408,1.864807377823487,1.1243073734597422,1.538496900668805,1.444749390572838,1.6112694774121392,1.9119088534374402,6.749000072479248,0
Europe,Northern Europe,Latvia,-0.8467253947442036,-0.28729238882078634,-0.47658666498159646,-0.3205272517578583,-0.772816769503644,-1.1053123641290625,-1.4872195418559309,-1.0931515851738303,0.2030925880804333,0.3206087132884569,0.10613575725676949,0.25471976193076995,0.7119617587083006,0.3136872877180074,0.5536452468289262,0.8497130825847319,-0.24477818583715055,-1.2660040808595712,-0.00868163174622672,-1.2822092596110302,-1.679342130920658,-0.6385785226399152,-1.2243995000436942,1.6909735151208414,1.2434331502249039,1.1019037753741712,1.4296359873292819,1.7750729354511252,1.8125809274084959,1.7154718373660787,1.864807377823487,0.8107360973358545,1.810161952662473,1.706077068530249,1.6112694774121392,1.1536929451221813,6.234499931335449,0
Asia,South-Eastern Asia,Singapore,-1.1685469679515377,-0.7235247655519758,-0.18642506768996212,-1.2947281901715069,-1.224797486213351,-0.6730422804879095,-0.17296417748690784,-0.8944903272279271,0.2030925880804333,-0.8557692651273645,-1.215425607295266,0.25471976193076995,0.9582137648565121,0.013976166284465725,0.00986136571959923,-0.9524256530070625,-0.9463948670238345,-1.4672716159550383,-0.4275703635016645,-0.9854869729144728,-1.8917359915154726,-0.9466926598136743,-1.2243995000436942,1.8438859204370708,1.5142938703077555,1.6174611781552986,1.701746190045802,1.7750729354511252,2.336667997056196,2.263174177501154,1.5933836795429945,1.7514499257075173,1.810161952662473,1.444749390572838,2.430343250389864,-0.36273887150833617,6.522799968719482,0
Europe,Northern Europe,Estonia,-0.5847776025986989,-0.5168883765740439,-0.7667482622732308,-0.8076277209646826,-1.4507878445682045,-0.889177322308486,-1.4872195418559309,-0.49716781133612054,-0.5139233173986578,-0.38521807376103595,0.4365260983947784,0.9503930739964103,1.2044657710047235,0.6133984091515492,-0.5339225153897278,0.2490001707208004,-0.7125226399616065,-0.5951122972080138,-0.2181259976239456,-0.6887646862179154,-1.679342130920658,-0.02235024829239711,0.6682363404128628,1.8744684015003166,1.785154590390607,1.6174611781552986,1.4296359873292819,1.4812572608867451,1.8125809274084959,1.4416206672985408,1.5933836795429945,2.065021201831405,1.538496900668805,1.706077068530249,1.884294068404714,1.659170217332354,6.447700023651123,0
Oceania,Australia and New Zealand,New Zealand,-0.7120093873550869,-0.8459759590203799,-1.3470714568564994,-0.8076277209646826,-0.9988071278584975,-0.889177322308486,-0.43581525036071245,-1.2918128431197335,-0.7529286192250216,-0.14994247807787164,-0.22425458388123942,0.4866108659526501,0.7119617587083006,0.6133984091515492,-1.6214902776083817,-1.5531385648709939,-0.010905958774922586,-0.5280231188428577,-0.00868163174622672,-0.09532011282480063,-1.679342130920658,-0.6385785226399152,0.6682363404128628,1.8744684015003166,1.785154590390607,1.8752398795458625,1.4296359873292819,1.4812572608867451,1.550537392584646,1.4416206672985408,1.864807377823487,1.1243073734597422,1.810161952662473,1.96740474648766,1.6112694774121392,1.9119088534374402,7.029200077056885,0
Europe,Northern Europe,Norway,-0.9589887342351341,-0.5934203724917968,-0.47658666498159646,-0.8076277209646826,-0.5468264111487905,-0.889177322308486,-0.43581525036071245,-0.6958290692820238,0.442097889906797,0.08533311760529264,-0.5546449250192483,-0.2090624461129903,0.46570975256008906,-0.5854460765826177,-1.3495983370537183,0.2490001707208004,-0.47865041289937854,-1.1989149024944155,0.20076273413149215,-0.6887646862179154,-1.8917359915154726,-0.6385785226399152,-1.4947760486803452,1.8989343863509134,1.785154590390607,2.133018580936426,1.701746190045802,1.7750729354511252,1.8125809274084959,1.7154718373660787,1.5933836795429945,1.4378786495836298,1.810161952662473,1.444749390572838,1.3382448864195642,1.659170217332354,7.301700115203857,0
Europe,Northern Europe,Denmark,-0.7569147231514595,-0.41739678188096563,-1.0569098595648652,-0.07697701715444616,-0.09484569443908353,-0.889177322308486,-1.4872195418559309,-1.0931515851738303,0.2030925880804333,0.5558843089716212,0.4365260983947784,0.022828657908889834,0.9582137648565121,-0.8851571980161594,-0.5339225153897278,-0.351712741143131,0.2229662682873054,-0.997647367398948,0.6196514658869299,-0.6887646862179154,-1.679342130920658,-0.3304643854661562,-1.7651525973169961,2.027380806816547,2.32687603055631,2.39079728232699,1.1575257846127616,2.0688886100155055,1.550537392584646,1.4416206672985408,1.5933836795429945,0.8107360973358545,2.0818270046561413,1.706077068530249,2.157318659397289,2.1646474895425265,7.582699775695801,0
Europe,Northern Europe,Iceland,-1.2433891942788249,-1.4888447247295014,-0.7667482622732308,-0.8076277209646826,-1.4507878445682045,-1.321447405949639,-1.7500706147297354,-1.4904741010656368,-1.230939222877749,0.08533311760529264,-0.5546449250192483,-0.2090624461129903,0.2194577464118775,-0.5854460765826177,-1.0777063964990548,-2.1538514767349253,-1.4141393211482904,-0.9305581890337925,0.20076273413149215,-0.392042399521358,-1.8917359915154726,-0.3304643854661562,-0.9540229514070432,2.07631277651774,1.785154590390607,1.6174611781552986,1.4296359873292819,1.7750729354511252,2.0746244622323458,2.263174177501154,1.864807377823487,2.065021201831405,2.0818270046561413,1.706077068530249,1.6112694774121392,1.9119088534374402,7.525100231170654,0
Europe,Northern Europe,Finland,-1.5352738769552443,-1.2286359386091428,-1.3470714568564994,-1.0511779555680947,-0.9988071278584975,-1.1053123641290625,-1.4872195418559309,-1.0931515851738303,-0.27491801557229417,-0.38521807376103595,-0.8850352661572572,0.022828657908889834,0.2194577464118775,-1.1848683194497012,-1.0777063964990548,-0.9524256530070625,-0.7125226399616065,-1.6685391510505054,-0.4275703635016645,-1.5789315463075875,-1.8917359915154726,-1.5629209341611925,-0.9540229514070432,2.3332056174490057,2.32687603055631,2.39079728232699,1.701746190045802,1.7750729354511252,1.8125809274084959,1.9893230074336163,2.1362310761039796,2.3785924779552925,2.3534920566498094,1.96740474648766,2.157318659397289,1.9119088534374402,7.740699768066406,0
